customer_id,customer_name,email,phone,country,city,signup_date,acquisition_channel,segment,customer_status
4467,Customer_04467,customer_04467@email.com,+13328533462,UK,Leeds,2022-01-07,organic,at_risk,active
4468,Customer_04468,customer_04468@email.com,+16471490338,Canada,Calgary,2021-07-05,partnership,churned,churned
4469,Customer_04469,customer_04469@email.com,+17769319803,UK,Birmingham,2022-06-20,organic,standard,active
4470,Customer_04470,customer_04470@email.com,+18156662186,India,Bangalore,2021-03-11,paid_search,standard,active
4471,Customer_04471,customer_04471@email.com,+15403076591,UK,London,2022-06-28,referral,at_risk,active
4472,Customer_04472,customer_04472@email.com,+16163841475,France,Lyon,2022-12-08,referral,standard,active
4473,Customer_04473,customer_04473@email.com,+14944314782,USA,Houston,2021-05-16,organic,standard,active
4474,Customer_04474,customer_04474@email.com,+16940190563,Canada,Vancouver,2022-11-08,organic,standard,active
4475,Customer_04475,customer_04475@email.com,+18974146979,Germany,Berlin,2022-03-10,direct,standard,active
4476,Customer_04476,customer_04476@email.com,+13304147917,UK,Birmingham,2021-04-23,organic,high_value,active
4477,Customer_04477,customer_04477@email.com,+15435050715,France,Marseille,2022-10-05,social_media,at_risk,inactive
4478,Customer_04478,customer_04478@email.com,+12175892199,Australia,Sydney,2021-03-24,direct,at_risk,inactive
4479,Customer_04479,customer_04479@email.com,+14547223225,France,Marseille,2022-05-04,organic,standard,active
4480,Customer_04480,customer_04480@email.com,+13313493359,Japan,Tokyo,2021-04-29,partnership,standard,dormant
4481,Customer_04481,customer_04481@email.com,+12002756157,Canada,Toronto,2022-09-13,organic,at_risk,active
4482,Customer_04482,customer_04482@email.com,+17799143140,France,Paris,2022-04-04,paid_search,at_risk,inactive
4483,Customer_04483,customer_04483@email.com,+19984389498,UK,Leeds,2022-10-17,organic,at_risk,inactive
4484,Customer_04484,customer_04484@email.com,+19597304851,UK,Birmingham,2021-06-10,direct,standard,active
4485,Customer_04485,customer_04485@email.com,+16664349367,UK,Leeds,2022-11-29,partnership,high_value,active
4486,Customer_04486,customer_04486@email.com,+12844937806,Canada,Vancouver,2021-10-19,paid_search,standard,active
4487,Customer_04487,customer_04487@email.com,+12346680921,Canada,Montreal,2022-12-10,referral,standard,active
4488,Customer_04488,customer_04488@email.com,+18327250311,UK,Leeds,2022-03-06,social_media,standard,active
4489,Customer_04489,customer_04489@email.com,+19781231293,France,Marseille,2022-10-13,partnership,standard,active
4490,Customer_04490,customer_04490@email.com,+13814895510,Australia,Perth,2021-10-14,paid_search,high_value,active
4491,Customer_04491,customer_04491@email.com,+16716469765,France,Paris,2021-09-02,organic,standard,active
4492,Customer_04492,customer_04492@email.com,+17592144728,Australia,Melbourne,2022-09-06,social_media,standard,active
4493,Customer_04493,customer_04493@email.com,+14421964761,USA,Houston,2021-04-30,paid_search,standard,active
4494,Customer_04494,customer_04494@email.com,+17680007912,Australia,Perth,2022-04-18,referral,high_value,active
4495,Customer_04495,customer_04495@email.com,+12856874611,Canada,Calgary,2021-10-14,direct,at_risk,active
4496,Customer_04496,customer_04496@email.com,+14380630664,Australia,Sydney,2021-04-25,organic,standard,active
4497,Customer_04497,customer_04497@email.com,+12367640292,India,Chennai,2021-11-09,direct,standard,active
4498,Customer_04498,customer_04498@email.com,+18728775320,Germany,Cologne,2022-04-25,referral,churned,churned
4499,Customer_04499,customer_04499@email.com,+14344324927,Australia,Sydney,2022-03-04,social_media,premium,active
4500,Customer_04500,customer_04500@email.com,+13876440371,Australia,Brisbane,2021-03-29,partnership,standard,active
4501,Customer_04501,customer_04501@email.com,+18192919070,India,Delhi,2021-08-09,direct,standard,active
4502,Customer_04502,customer_04502@email.com,+15060587266,Canada,Montreal,2022-03-24,referral,premium,active
4503,Customer_04503,customer_04503@email.com,+18101025362,UK,Birmingham,2021-04-13,direct,at_risk,active
4504,Customer_04504,customer_04504@email.com,+14400496327,Australia,Brisbane,2021-07-25,organic,at_risk,dormant
4505,Customer_04505,customer_04505@email.com,+13807831725,France,Toulouse,2021-10-03,paid_search,standard,active
4506,Customer_04506,customer_04506@email.com,+18937267895,Canada,Toronto,2022-05-06,paid_search,standard,active
4507,Customer_04507,customer_04507@email.com,+17337122451,USA,Los Angeles,2021-01-03,partnership,standard,active
4508,Customer_04508,customer_04508@email.com,+16841608661,USA,New York,2021-11-13,organic,standard,active
4509,Customer_04509,customer_04509@email.com,+18724091698,France,Paris,2021-06-05,partnership,standard,active
4510,Customer_04510,customer_04510@email.com,+19539107143,Japan,Tokyo,2021-06-13,direct,standard,active
4511,Customer_04511,customer_04511@email.com,+18025590544,Japan,Tokyo,2021-07-20,organic,standard,active
4512,Customer_04512,customer_04512@email.com,+19763071882,Australia,Brisbane,2022-06-09,direct,standard,dormant
4513,Customer_04513,customer_04513@email.com,+18271600370,Australia,Perth,2021-04-02,organic,standard,active
4514,Customer_04514,customer_04514@email.com,+12234903613,USA,Houston,2021-04-27,direct,at_risk,inactive
4515,Customer_04515,customer_04515@email.com,+19859336117,Canada,Toronto,2021-04-18,paid_search,churned,churned
4516,Customer_04516,customer_04516@email.com,+17727267828,France,Lyon,2022-03-26,partnership,standard,active
4517,Customer_04517,customer_04517@email.com,+17542985667,Japan,Kobe,2022-09-28,organic,at_risk,inactive
4518,Customer_04518,customer_04518@email.com,+17717922580,Australia,Perth,2022-05-12,social_media,standard,active
4519,Customer_04519,customer_04519@email.com,+19475274351,Japan,Osaka,2021-06-16,direct,standard,dormant
4520,Customer_04520,customer_04520@email.com,+19191549074,India,Bangalore,2021-10-28,organic,churned,churned
4521,Customer_04521,customer_04521@email.com,+16522687614,USA,Phoenix,2021-10-14,direct,high_value,active
4522,Customer_04522,customer_04522@email.com,+16914094979,India,Bangalore,2021-01-31,partnership,standard,active
4523,Customer_04523,customer_04523@email.com,+14127317293,Canada,Calgary,2021-10-16,social_media,premium,active
4524,Customer_04524,customer_04524@email.com,+17255079662,France,Lyon,2021-04-02,paid_search,churned,churned
4525,Customer_04525,customer_04525@email.com,+17587289473,France,Marseille,2022-09-12,referral,at_risk,active
4526,Customer_04526,customer_04526@email.com,+16322673248,UK,Leeds,2022-01-30,paid_search,at_risk,inactive
4527,Customer_04527,customer_04527@email.com,+14953969835,Canada,Vancouver,2022-12-30,organic,standard,active
4528,Customer_04528,customer_04528@email.com,+12000153386,France,Lyon,2021-09-06,paid_search,standard,active
4529,Customer_04529,customer_04529@email.com,+16814806164,Japan,Yokohama,2021-05-02,paid_search,standard,active
4530,Customer_04530,customer_04530@email.com,+12877434572,UK,Birmingham,2021-03-31,direct,standard,dormant
4531,Customer_04531,customer_04531@email.com,+13906174685,Japan,Osaka,2021-06-01,paid_search,at_risk,active
4532,Customer_04532,customer_04532@email.com,+12523176061,UK,London,2021-04-18,direct,standard,dormant
4533,Customer_04533,customer_04533@email.com,+16220648336,Germany,Berlin,2021-02-06,partnership,high_value,active
4534,Customer_04534,customer_04534@email.com,+14348141293,Germany,Munich,2021-09-26,organic,at_risk,active
4535,Customer_04535,customer_04535@email.com,+14926249045,Canada,Montreal,2021-01-14,organic,standard,active
4536,Customer_04536,customer_04536@email.com,+14650675666,Australia,Brisbane,2022-08-12,referral,standard,active
4537,Customer_04537,customer_04537@email.com,+14732446042,Japan,Osaka,2021-06-09,social_media,standard,active
4538,Customer_04538,customer_04538@email.com,+19810613214,India,Bangalore,2022-01-28,partnership,high_value,active
4539,Customer_04539,customer_04539@email.com,+17028442438,France,Toulouse,2022-10-06,social_media,premium,active
4540,Customer_04540,customer_04540@email.com,+14347977123,USA,Phoenix,2022-04-07,organic,standard,active
4541,Customer_04541,customer_04541@email.com,+13245695962,UK,Leeds,2022-01-31,organic,standard,active
4542,Customer_04542,customer_04542@email.com,+14117264848,India,Delhi,2021-06-16,organic,standard,active
4543,Customer_04543,customer_04543@email.com,+13680144901,Japan,Tokyo,2022-09-26,social_media,standard,active
4544,Customer_04544,customer_04544@email.com,+12461003924,USA,Chicago,2022-09-10,organic,high_value,active
4545,Customer_04545,customer_04545@email.com,+13824643661,India,Chennai,2021-05-20,social_media,standard,active
4546,Customer_04546,customer_04546@email.com,+13963153449,Australia,Melbourne,2022-08-12,social_media,standard,dormant
4547,Customer_04547,customer_04547@email.com,+13300351065,France,Toulouse,2021-02-28,paid_search,at_risk,dormant
4548,Customer_04548,customer_04548@email.com,+14662349140,Australia,Perth,2022-12-02,social_media,at_risk,active
4549,Customer_04549,customer_04549@email.com,+15895786331,UK,Leeds,2021-09-30,partnership,at_risk,inactive
4550,Customer_04550,customer_04550@email.com,+18304613015,USA,Houston,2021-06-21,social_media,standard,active
4551,Customer_04551,customer_04551@email.com,+16216599994,France,Toulouse,2022-12-29,referral,at_risk,active
4552,Customer_04552,customer_04552@email.com,+19970770246,France,Lyon,2021-08-27,paid_search,premium,active
4553,Customer_04553,customer_04553@email.com,+19328178932,France,Paris,2021-12-28,direct,at_risk,active
4554,Customer_04554,customer_04554@email.com,+12269576948,Germany,Hamburg,2021-06-29,social_media,standard,active
4555,Customer_04555,customer_04555@email.com,+17806224571,USA,Houston,2021-11-01,referral,premium,active
4556,Customer_04556,customer_04556@email.com,+19383946882,France,Lyon,2021-07-12,organic,churned,churned
4557,Customer_04557,customer_04557@email.com,+19366652029,UK,London,2022-10-25,social_media,standard,active
4558,Customer_04558,customer_04558@email.com,+17490429092,Germany,Munich,2021-01-24,referral,standard,active
4559,Customer_04559,customer_04559@email.com,+17596041241,USA,New York,2022-04-29,organic,standard,active
4560,Customer_04560,customer_04560@email.com,+14770829463,India,Delhi,2022-03-06,social_media,standard,active
4561,Customer_04561,customer_04561@email.com,+18321128063,USA,Los Angeles,2022-02-19,paid_search,at_risk,inactive
4562,Customer_04562,customer_04562@email.com,+18769035766,India,Bangalore,2022-08-29,organic,standard,active
4563,Customer_04563,customer_04563@email.com,+14256721455,France,Paris,2021-10-31,organic,at_risk,active
4564,Customer_04564,customer_04564@email.com,+17686865754,Japan,Kobe,2022-12-22,partnership,standard,active
4565,Customer_04565,customer_04565@email.com,+17790024886,France,Toulouse,2022-11-29,organic,premium,active
4566,Customer_04566,customer_04566@email.com,+13734195515,France,Paris,2022-10-01,organic,high_value,active
4567,Customer_04567,customer_04567@email.com,+19954413353,Germany,Hamburg,2021-09-21,paid_search,standard,dormant
4568,Customer_04568,customer_04568@email.com,+16709605319,France,Paris,2022-03-10,organic,at_risk,inactive
4569,Customer_04569,customer_04569@email.com,+14046178280,France,Toulouse,2021-10-11,referral,standard,active
4570,Customer_04570,customer_04570@email.com,+15263785520,Australia,Sydney,2022-10-17,organic,churned,churned
4571,Customer_04571,customer_04571@email.com,+19441662411,Canada,Calgary,2021-09-23,direct,at_risk,active
4572,Customer_04572,customer_04572@email.com,+17042282833,UK,London,2022-03-23,paid_search,standard,active
4573,Customer_04573,customer_04573@email.com,+19541163164,Australia,Sydney,2021-04-10,organic,standard,active
4574,Customer_04574,customer_04574@email.com,+14628106063,India,Chennai,2021-11-05,referral,at_risk,dormant
4575,Customer_04575,customer_04575@email.com,+19931953540,Canada,Calgary,2021-11-28,organic,standard,active
4576,Customer_04576,customer_04576@email.com,+15278571664,UK,Birmingham,2022-06-06,partnership,standard,dormant
4577,Customer_04577,customer_04577@email.com,+15610690336,Australia,Sydney,2021-04-24,organic,standard,active
4578,Customer_04578,customer_04578@email.com,+13379368328,Japan,Yokohama,2022-02-24,referral,standard,active
4579,Customer_04579,customer_04579@email.com,+13621903972,Australia,Sydney,2021-10-23,paid_search,standard,active
4580,Customer_04580,customer_04580@email.com,+12857852848,Australia,Brisbane,2021-07-28,paid_search,at_risk,active
4581,Customer_04581,customer_04581@email.com,+18174079291,Japan,Tokyo,2022-01-23,organic,standard,active
4582,Customer_04582,customer_04582@email.com,+17159083533,India,Bangalore,2021-05-16,social_media,standard,active
4583,Customer_04583,customer_04583@email.com,+19790373765,Germany,Berlin,2021-07-02,direct,at_risk,inactive
4584,Customer_04584,customer_04584@email.com,+14500134621,France,Toulouse,2022-02-20,social_media,at_risk,active
4585,Customer_04585,customer_04585@email.com,+14871865327,India,Bangalore,2022-05-02,paid_search,premium,active
4586,Customer_04586,customer_04586@email.com,+15478961535,France,Lyon,2022-12-11,social_media,standard,active
4587,Customer_04587,customer_04587@email.com,+17839270044,Canada,Vancouver,2021-06-29,referral,standard,active
4588,Customer_04588,customer_04588@email.com,+18642514124,France,Marseille,2022-02-01,referral,standard,active
4589,Customer_04589,customer_04589@email.com,+17090843442,USA,Los Angeles,2021-03-23,social_media,at_risk,inactive
4590,Customer_04590,customer_04590@email.com,+19053334359,USA,Los Angeles,2022-01-15,paid_search,at_risk,active
4591,Customer_04591,customer_04591@email.com,+15575143282,Japan,Yokohama,2022-12-23,organic,premium,active
4592,Customer_04592,customer_04592@email.com,+13512283986,France,Lyon,2022-02-03,referral,at_risk,active
4593,Customer_04593,customer_04593@email.com,+16887129609,Canada,Toronto,2021-03-14,referral,at_risk,active
4594,Customer_04594,customer_04594@email.com,+18131116265,UK,Birmingham,2022-08-01,referral,standard,dormant
4595,Customer_04595,customer_04595@email.com,+16599341407,Japan,Osaka,2022-05-27,organic,standard,active
4596,Customer_04596,customer_04596@email.com,+19655295416,France,Lyon,2021-02-12,paid_search,standard,dormant
4597,Customer_04597,customer_04597@email.com,+12506494736,India,Mumbai,2022-05-06,paid_search,standard,active
4598,Customer_04598,customer_04598@email.com,+18878345385,UK,Birmingham,2022-12-17,organic,standard,active
4599,Customer_04599,customer_04599@email.com,+17257131109,UK,London,2021-09-10,direct,standard,active
4600,Customer_04600,customer_04600@email.com,+13079676830,UK,London,2022-05-10,paid_search,high_value,active
4601,Customer_04601,customer_04601@email.com,+15742949477,Japan,Tokyo,2021-08-10,social_media,at_risk,dormant
4602,Customer_04602,customer_04602@email.com,+16616132590,India,Delhi,2022-04-20,referral,high_value,active
4603,Customer_04603,customer_04603@email.com,+19959412832,Australia,Brisbane,2021-08-01,referral,standard,active
4604,Customer_04604,customer_04604@email.com,+14147685544,UK,Manchester,2021-07-08,direct,standard,active
4605,Customer_04605,customer_04605@email.com,+16538269443,Australia,Brisbane,2022-07-30,organic,standard,active
4606,Customer_04606,customer_04606@email.com,+16771169524,France,Lyon,2021-03-25,partnership,high_value,active
4607,Customer_04607,customer_04607@email.com,+17424771621,Japan,Osaka,2022-10-19,social_media,at_risk,active
4608,Customer_04608,customer_04608@email.com,+13451893261,Canada,Calgary,2022-11-23,social_media,at_risk,inactive
4609,Customer_04609,customer_04609@email.com,+17731810987,Japan,Tokyo,2021-08-21,organic,high_value,active
4610,Customer_04610,customer_04610@email.com,+12598240097,Australia,Brisbane,2021-04-16,social_media,standard,active
4611,Customer_04611,customer_04611@email.com,+19143974247,France,Paris,2021-07-09,paid_search,at_risk,active
4612,Customer_04612,customer_04612@email.com,+16608121524,France,Marseille,2022-03-13,referral,at_risk,active
4613,Customer_04613,customer_04613@email.com,+19314719416,UK,Birmingham,2022-06-02,organic,standard,active
4614,Customer_04614,customer_04614@email.com,+12151878959,France,Lyon,2022-05-23,referral,premium,active
4615,Customer_04615,customer_04615@email.com,+16079822866,India,Delhi,2021-05-04,paid_search,standard,active
4616,Customer_04616,customer_04616@email.com,+18925345485,Japan,Kobe,2022-10-26,referral,standard,active
4617,Customer_04617,customer_04617@email.com,+14368353412,Japan,Tokyo,2021-06-22,social_media,high_value,dormant
4618,Customer_04618,customer_04618@email.com,+12179276130,France,Toulouse,2021-09-25,social_media,at_risk,active
4619,Customer_04619,customer_04619@email.com,+14180143731,USA,Los Angeles,2021-03-31,organic,standard,dormant
4620,Customer_04620,customer_04620@email.com,+17598139196,Canada,Calgary,2021-07-24,partnership,at_risk,active
4621,Customer_04621,customer_04621@email.com,+16172413186,USA,New York,2021-03-27,paid_search,standard,active
4622,Customer_04622,customer_04622@email.com,+12237754569,Japan,Kobe,2022-08-29,paid_search,standard,dormant
4623,Customer_04623,customer_04623@email.com,+15484778286,Australia,Brisbane,2022-04-14,referral,standard,active
4624,Customer_04624,customer_04624@email.com,+15694936634,UK,Manchester,2021-12-04,organic,standard,active
4625,Customer_04625,customer_04625@email.com,+15169357602,Australia,Sydney,2021-03-02,organic,premium,active
4626,Customer_04626,customer_04626@email.com,+12223941379,UK,London,2022-06-11,paid_search,standard,active
4627,Customer_04627,customer_04627@email.com,+14986894360,Australia,Brisbane,2021-10-31,social_media,standard,active
4628,Customer_04628,customer_04628@email.com,+18128203555,Canada,Montreal,2022-03-30,referral,premium,active
4629,Customer_04629,customer_04629@email.com,+13880993200,USA,Phoenix,2022-12-26,partnership,standard,active
4630,Customer_04630,customer_04630@email.com,+13579296724,UK,Leeds,2023-01-01,referral,standard,active
4631,Customer_04631,customer_04631@email.com,+18169827151,Australia,Brisbane,2021-12-27,referral,high_value,active
4632,Customer_04632,customer_04632@email.com,+12996575994,Germany,Hamburg,2021-02-02,social_media,premium,dormant
4633,Customer_04633,customer_04633@email.com,+12975498265,India,Delhi,2022-02-25,social_media,standard,active
4634,Customer_04634,customer_04634@email.com,+19701653084,India,Bangalore,2022-09-10,paid_search,standard,active
4635,Customer_04635,customer_04635@email.com,+16358956115,Japan,Kobe,2021-03-17,organic,standard,active
4636,Customer_04636,customer_04636@email.com,+15490184455,France,Marseille,2021-12-13,organic,premium,active
4637,Customer_04637,customer_04637@email.com,+12544240624,France,Paris,2021-11-23,referral,at_risk,inactive
4638,Customer_04638,customer_04638@email.com,+12187773519,USA,Los Angeles,2021-08-10,paid_search,standard,active
4639,Customer_04639,customer_04639@email.com,+19109068306,Canada,Toronto,2021-12-24,organic,at_risk,inactive
4640,Customer_04640,customer_04640@email.com,+13255903097,Australia,Melbourne,2022-11-11,organic,standard,active
4641,Customer_04641,customer_04641@email.com,+16820569750,India,Delhi,2022-01-10,organic,at_risk,active
4642,Customer_04642,customer_04642@email.com,+17369563194,USA,Phoenix,2022-12-27,referral,standard,dormant
4643,Customer_04643,customer_04643@email.com,+14334942645,Germany,Munich,2022-10-13,referral,churned,churned
4644,Customer_04644,customer_04644@email.com,+17828091582,UK,London,2021-06-20,organic,at_risk,active
4645,Customer_04645,customer_04645@email.com,+12946126709,USA,Houston,2021-09-15,paid_search,premium,active
4646,Customer_04646,customer_04646@email.com,+16043398142,Japan,Osaka,2022-01-01,social_media,standard,active
4647,Customer_04647,customer_04647@email.com,+17552032968,France,Toulouse,2022-06-27,partnership,standard,active
4648,Customer_04648,customer_04648@email.com,+18557745853,Australia,Brisbane,2021-05-14,organic,standard,active
4649,Customer_04649,customer_04649@email.com,+19291873877,UK,Birmingham,2021-12-25,referral,standard,active
4650,Customer_04650,customer_04650@email.com,+12231917635,UK,Birmingham,2021-09-09,referral,standard,active
4651,Customer_04651,customer_04651@email.com,+14670918974,Canada,Vancouver,2021-12-12,direct,at_risk,active
4652,Customer_04652,customer_04652@email.com,+17169229072,Germany,Cologne,2022-01-25,organic,standard,active
4653,Customer_04653,customer_04653@email.com,+12990144263,India,Chennai,2021-07-19,partnership,at_risk,inactive
4654,Customer_04654,customer_04654@email.com,+12905248698,Japan,Osaka,2021-08-13,referral,standard,active
4655,Customer_04655,customer_04655@email.com,+19801291439,UK,Birmingham,2022-10-05,organic,standard,active
4656,Customer_04656,customer_04656@email.com,+16200090187,Australia,Perth,2021-07-13,social_media,standard,active
4657,Customer_04657,customer_04657@email.com,+19086301263,Canada,Vancouver,2021-09-06,organic,high_value,active
4658,Customer_04658,customer_04658@email.com,+18243864449,France,Marseille,2021-02-13,paid_search,churned,churned
4659,Customer_04659,customer_04659@email.com,+18437758642,India,Delhi,2021-11-26,organic,standard,active
4660,Customer_04660,customer_04660@email.com,+17488827894,Canada,Calgary,2022-05-22,paid_search,standard,dormant
4661,Customer_04661,customer_04661@email.com,+19847673407,UK,London,2022-04-24,partnership,standard,active
4662,Customer_04662,customer_04662@email.com,+12362895954,Japan,Yokohama,2021-10-12,direct,churned,churned
4663,Customer_04663,customer_04663@email.com,+14618846537,Australia,Perth,2021-10-05,paid_search,standard,active
4664,Customer_04664,customer_04664@email.com,+15705581000,France,Marseille,2022-03-28,paid_search,standard,active
4665,Customer_04665,customer_04665@email.com,+12190763336,India,Delhi,2021-03-21,organic,standard,active
4666,Customer_04666,customer_04666@email.com,+17087074354,UK,Leeds,2021-01-12,social_media,standard,active
4667,Customer_04667,customer_04667@email.com,+16519420772,USA,Phoenix,2021-01-31,social_media,standard,active
4668,Customer_04668,customer_04668@email.com,+18620903254,UK,Birmingham,2022-10-22,social_media,at_risk,inactive
4669,Customer_04669,customer_04669@email.com,+16406602503,India,Mumbai,2021-10-14,organic,standard,active
4670,Customer_04670,customer_04670@email.com,+15836133201,Canada,Toronto,2022-10-21,organic,standard,active
4671,Customer_04671,customer_04671@email.com,+15897466272,India,Bangalore,2022-02-05,partnership,standard,active
4672,Customer_04672,customer_04672@email.com,+14538147976,France,Marseille,2021-05-30,referral,standard,active
4673,Customer_04673,customer_04673@email.com,+17759312266,France,Toulouse,2021-04-21,social_media,high_value,active
4674,Customer_04674,customer_04674@email.com,+18159309553,Australia,Brisbane,2021-10-22,social_media,standard,active
4675,Customer_04675,customer_04675@email.com,+19453548476,France,Marseille,2021-08-05,direct,at_risk,active
4676,Customer_04676,customer_04676@email.com,+16764021554,UK,Manchester,2022-03-19,partnership,standard,dormant
4677,Customer_04677,customer_04677@email.com,+19392914422,India,Delhi,2021-07-06,direct,at_risk,inactive
4678,Customer_04678,customer_04678@email.com,+19982257245,Australia,Melbourne,2022-04-05,organic,premium,active
4679,Customer_04679,customer_04679@email.com,+13990728231,Australia,Brisbane,2022-12-18,social_media,standard,active
4680,Customer_04680,customer_04680@email.com,+14228713769,UK,Birmingham,2022-05-12,social_media,at_risk,active
4681,Customer_04681,customer_04681@email.com,+13637632518,USA,Los Angeles,2022-07-01,social_media,standard,active
4682,Customer_04682,customer_04682@email.com,+15971389346,India,Bangalore,2021-06-25,paid_search,high_value,active
4683,Customer_04683,customer_04683@email.com,+12065212280,UK,Manchester,2022-05-31,paid_search,high_value,active
4684,Customer_04684,customer_04684@email.com,+16084373154,Germany,Cologne,2021-07-09,social_media,standard,active
4685,Customer_04685,customer_04685@email.com,+17368419703,Canada,Toronto,2021-09-06,partnership,standard,dormant
4686,Customer_04686,customer_04686@email.com,+17744657712,Australia,Melbourne,2021-09-15,organic,standard,active
4687,Customer_04687,customer_04687@email.com,+14643755327,Japan,Yokohama,2021-09-26,referral,at_risk,inactive
4688,Customer_04688,customer_04688@email.com,+14831371045,Germany,Hamburg,2021-10-25,referral,at_risk,inactive
4689,Customer_04689,customer_04689@email.com,+19775005341,Australia,Sydney,2022-05-06,social_media,standard,active
4690,Customer_04690,customer_04690@email.com,+18736403133,India,Bangalore,2021-09-26,direct,at_risk,active
4691,Customer_04691,customer_04691@email.com,+17431061490,USA,Phoenix,2022-06-08,social_media,high_value,active
4692,Customer_04692,customer_04692@email.com,+13987385603,France,Marseille,2022-07-26,paid_search,at_risk,inactive
4693,Customer_04693,customer_04693@email.com,+14003342401,USA,Phoenix,2021-12-17,organic,standard,active
4694,Customer_04694,customer_04694@email.com,+18357444575,Germany,Hamburg,2021-10-27,organic,standard,active
4695,Customer_04695,customer_04695@email.com,+16546587243,Japan,Tokyo,2022-03-10,organic,at_risk,active
4696,Customer_04696,customer_04696@email.com,+16032262443,Germany,Munich,2021-02-21,referral,churned,churned
4697,Customer_04697,customer_04697@email.com,+18916308345,USA,New York,2022-12-28,partnership,standard,active
4698,Customer_04698,customer_04698@email.com,+12275064676,Australia,Perth,2022-05-31,referral,at_risk,inactive
4699,Customer_04699,customer_04699@email.com,+12772251935,Japan,Tokyo,2021-04-30,partnership,churned,churned
4700,Customer_04700,customer_04700@email.com,+13186030922,USA,New York,2021-04-14,organic,high_value,active
4701,Customer_04701,customer_04701@email.com,+15732564404,UK,Manchester,2022-06-14,referral,churned,churned
4702,Customer_04702,customer_04702@email.com,+14707281860,Japan,Kobe,2022-09-25,direct,at_risk,inactive
4703,Customer_04703,customer_04703@email.com,+18949039357,Japan,Osaka,2021-12-09,organic,standard,active
4704,Customer_04704,customer_04704@email.com,+16786511543,India,Bangalore,2021-11-17,partnership,at_risk,inactive
4705,Customer_04705,customer_04705@email.com,+19234620665,USA,New York,2022-11-19,organic,standard,dormant
4706,Customer_04706,customer_04706@email.com,+14490611661,Japan,Tokyo,2021-12-10,organic,standard,active
4707,Customer_04707,customer_04707@email.com,+15081027848,Germany,Munich,2022-09-22,direct,standard,dormant
4708,Customer_04708,customer_04708@email.com,+19363934286,India,Mumbai,2021-06-08,social_media,premium,dormant
4709,Customer_04709,customer_04709@email.com,+17407598964,Australia,Sydney,2021-06-12,paid_search,churned,churned
4710,Customer_04710,customer_04710@email.com,+19208620793,Canada,Toronto,2022-07-23,organic,standard,active
4711,Customer_04711,customer_04711@email.com,+17812529747,USA,New York,2022-11-18,organic,standard,active
4712,Customer_04712,customer_04712@email.com,+15085157909,Germany,Munich,2021-04-28,social_media,churned,churned
4713,Customer_04713,customer_04713@email.com,+16627737679,India,Delhi,2021-12-14,organic,at_risk,active
4714,Customer_04714,customer_04714@email.com,+13017815838,Germany,Berlin,2022-11-24,organic,at_risk,active
4715,Customer_04715,customer_04715@email.com,+17889943609,Australia,Melbourne,2022-10-10,paid_search,standard,active
4716,Customer_04716,customer_04716@email.com,+13786576136,Germany,Munich,2021-05-07,paid_search,standard,active
4717,Customer_04717,customer_04717@email.com,+15761760595,Japan,Kobe,2021-11-25,organic,standard,active
4718,Customer_04718,customer_04718@email.com,+17697448226,Australia,Melbourne,2021-01-10,organic,standard,active
4719,Customer_04719,customer_04719@email.com,+15385140583,Japan,Kobe,2021-09-27,organic,churned,churned
4720,Customer_04720,customer_04720@email.com,+18047904718,Australia,Sydney,2022-10-11,direct,premium,active
4721,Customer_04721,customer_04721@email.com,+18316544107,France,Marseille,2021-11-17,paid_search,standard,active
4722,Customer_04722,customer_04722@email.com,+14671110493,India,Delhi,2022-12-15,organic,standard,active
4723,Customer_04723,customer_04723@email.com,+12191600964,USA,Houston,2021-01-30,partnership,standard,active
4724,Customer_04724,customer_04724@email.com,+12109673244,India,Delhi,2022-05-30,partnership,standard,active
4725,Customer_04725,customer_04725@email.com,+15470480520,India,Mumbai,2022-06-04,direct,standard,active
4726,Customer_04726,customer_04726@email.com,+18477593529,USA,Houston,2022-08-02,social_media,at_risk,active
4727,Customer_04727,customer_04727@email.com,+17772662575,Germany,Berlin,2021-10-23,social_media,standard,active
4728,Customer_04728,customer_04728@email.com,+19862911597,France,Marseille,2021-09-07,social_media,standard,active
4729,Customer_04729,customer_04729@email.com,+15119261951,UK,London,2022-10-19,organic,standard,dormant
4730,Customer_04730,customer_04730@email.com,+16631885863,Japan,Osaka,2022-01-27,partnership,standard,active
4731,Customer_04731,customer_04731@email.com,+17259535389,USA,Phoenix,2022-05-27,organic,high_value,dormant
4732,Customer_04732,customer_04732@email.com,+18762165063,UK,London,2021-08-26,paid_search,high_value,active
4733,Customer_04733,customer_04733@email.com,+18090607737,UK,Leeds,2022-05-16,partnership,standard,active
4734,Customer_04734,customer_04734@email.com,+19935360421,India,Bangalore,2022-05-15,referral,high_value,active
4735,Customer_04735,customer_04735@email.com,+16515863930,UK,Manchester,2022-08-20,partnership,standard,active
4736,Customer_04736,customer_04736@email.com,+13894155380,Canada,Calgary,2021-10-28,organic,at_risk,active
4737,Customer_04737,customer_04737@email.com,+19885598367,France,Lyon,2022-06-09,partnership,standard,active
4738,Customer_04738,customer_04738@email.com,+13048096551,Canada,Vancouver,2022-09-02,organic,standard,active
4739,Customer_04739,customer_04739@email.com,+19591970627,Canada,Toronto,2022-03-27,direct,standard,active
4740,Customer_04740,customer_04740@email.com,+13957737027,UK,Leeds,2022-05-07,paid_search,standard,active
